date,ticker,type,price,shares,amount,commission,reason
2013-12-25,1377,SELL,1142.6177775878907,2400,2741182.666210938,1100.0,Max holding period reached (20 days)
2013-12-25,7751,BUY,2158.4406591796874,400,863926.263671875,550.0,Entry 3 days before record date
2013-12-25,7267,BUY,972.8199417114257,1000,973369.9417114257,550.0,Entry 3 days before record date
2013-12-25,7272,BUY,361.6844348144531,2700,977097.9739990233,550.0,Entry 3 days before record date
2013-12-25,4704,BUY,2564.197386474609,300,769809.2159423827,550.0,Entry 3 days before record date
2013-12-25,4755,BUY,1458.6543255615234,600,875742.5953369141,550.0,Entry 3 days before record date
2013-12-25,4519,BUY,658.2256210327148,1500,987888.4315490721,550.0,Entry 3 days before record date
2013-12-25,4151,BUY,942.0966549682616,1000,942646.6549682616,550.0,Entry 3 days before record date
2013-12-25,7532,BUY,702.1813668823241,1400,983603.9136352538,550.0,Entry 3 days before record date
2013-12-25,2503,BUY,1119.870322265625,800,896446.2578125,550.0,Entry 3 days before record date
2013-12-25,2587,BUY,2829.931311035156,300,849529.3933105468,550.0,Entry 3 days before record date
2013-12-26,7751,BUY,2142.2449321289064,400,857447.9728515625,550.0,Add position on ex-dividend drop (0.5%)
2013-12-26,7267,SELL,972.1938882446289,2000,1943318.3632121887,1069.413277069092,Window filled (reached pre-ex price 973)
2013-12-26,7272,SELL,366.921402130127,5400,1980285.8149383592,1089.7565643264772,Window filled (reached pre-ex price 362)
2013-12-26,4704,SELL,2569.982001953125,600,1541141.1071112305,848.0940606445313,Window filled (reached pre-ex price 2564)
2013-12-26,4755,SELL,1506.4704461669921,1200,1806770.2649059205,994.2704944702149,Window filled (reached pre-ex price 1459)
2013-12-26,4519,SELL,655.121081237793,3000,1964282.2939293366,1080.9497840423585,Window filled (reached pre-ex price 658)
2013-12-26,4151,SELL,942.2106466674804,2000,1883384.8616236267,1036.4317113342286,Window filled (reached pre-ex price 942)
2013-12-26,7532,SELL,706.8004727172852,2800,1977952.8508804138,1088.4727279846193,Window filled (reached pre-ex price 702)
2013-12-26,2503,SELL,1121.3348779296875,1600,1793149.0299949218,986.774692578125,Window filled (reached pre-ex price 1120)
2013-12-26,2587,SELL,2825.2466284179686,600,1694215.6456634032,932.3313873779298,Window filled (reached pre-ex price 2830)
2013-12-30,7751,SELL,2156.357353515625,1200,2586528.82421875,1100.0,Window filled (reached pre-ex price 2148)
2014-01-28,1928,BUY,980.2169723510741,1000,980766.9723510741,550.0,Entry 3 days before record date
2014-01-29,1928,SELL,982.4367889404297,2000,1963792.897413025,1080.6804678344727,Window filled (reached pre-ex price 980)
2014-02-25,3382,BUY,1092.5719116210937,900,983864.7204589844,550.0,Entry 3 days before record date
2014-02-25,8267,BUY,1130.001291503906,800,904551.0332031248,550.0,Entry 3 days before record date
2014-02-25,3141,BUY,657.8162356567382,1500,987274.3534851073,550.0,Entry 3 days before record date
2014-02-25,8905,BUY,2288.0429663085933,400,915767.1865234374,550.0,Entry 3 days before record date
2014-02-26,3382,BUY,1067.268826904297,900,961091.9442138672,550.0,Add position on ex-dividend drop (2.0%)
2014-02-26,8267,BUY,1106.493848876953,800,885745.0791015625,550.0,Add position on ex-dividend drop (1.8%)
2014-02-26,3141,SELL,656.0204922485351,3000,1966979.0429333951,1082.433812210083,Window filled (reached pre-ex price 658)
2014-02-26,8905,SELL,2284.0948901367187,800,1826270.9103577149,1005.0017516601563,Window filled (reached pre-ex price 2288)
2014-03-17,8267,SELL,978.2673885498047,2400,2346741.732519531,1100.0,Stop loss triggered (-12.7%)
2014-03-17,6861,BUY,9380.902602539061,100,938640.2602539061,550.0,Entry 3 days before record date
2014-03-18,6861,BUY,9286.4694609375,100,929196.94609375,550.0,Add position on ex-dividend drop (0.7%)
2014-03-24,6861,SELL,9743.806341796875,300,2922041.9025390623,1100.0,Window filled (reached pre-ex price 9334)
2014-03-26,3382,SELL,1001.4825838623046,2700,2702902.9764282224,1100.0,Max holding period reached (20 days)
2014-03-26,6758,BUY,357.6520747375488,2800,1001976.5934602325,550.7841950958251,Entry 3 days before record date
2014-03-26,6971,BUY,895.1068322753905,1100,985167.5155029296,550.0,Entry 3 days before record date
2014-03-26,6954,BUY,2895.419476318359,300,869175.8428955077,550.0,Entry 3 days before record date
2014-03-26,6857,BUY,233.00082183837887,4300,1002454.580848677,551.046943647766,Entry 3 days before record date
2014-03-26,6841,BUY,1311.7593200683593,700,918781.5240478516,550.0,Entry 3 days before record date
2014-03-26,6724,BUY,1075.8215844726562,900,968789.4260253906,550.0,Entry 3 days before record date
2014-03-26,6503,BUY,881.4372619628905,1100,970130.9881591796,550.0,Entry 3 days before record date
2014-03-26,6479,BUY,766.489528198242,1300,996986.3866577147,550.0,Entry 3 days before record date
2014-03-26,6902,BUY,916.1888296508788,1000,916738.8296508788,550.0,Entry 3 days before record date
2014-03-26,6981,BUY,883.2167449951171,1100,972088.4194946288,550.0,Entry 3 days before record date
2014-03-27,6758,SELL,358.38015548706056,5600,2005828.870727539,1100.0,Window filled (reached pre-ex price 358)
2014-03-27,6971,SELL,900.8820123291016,2200,1980850.3598891052,1090.067234918213,Window filled (reached pre-ex price 895)
2014-03-27,6954,SELL,2917.843330078125,600,1749743.1097479493,962.8882989257813,Window filled (reached pre-ex price 2895)
2014-03-27,6857,SELL,233.24080795288086,8600,2004770.9483947754,1100.0,Window filled (reached pre-ex price 233)
2014-03-27,6841,SELL,1358.3505096435547,1400,1900644.7836085511,1045.9298924255372,Window filled (reached pre-ex price 1312)
2014-03-27,6724,SELL,1095.8722546386718,1800,1971485.1448175171,1084.9135320922853,Window filled (reached pre-ex price 1076)
2014-03-27,6479,BUY,755.6341062011719,1300,982874.3380615235,550.0,Add position on ex-dividend drop (1.1%)
2014-03-27,6902,SELL,913.482815246582,2000,1825960.799396393,1004.8310967712403,Window filled (reached pre-ex price 916)
2014-03-27,6981,SELL,881.6611557006836,2200,1938587.7325431062,1066.8099983978273,Window filled (reached pre-ex price 883)
2014-03-28,6503,SELL,878.8340536499023,2200,1932371.5288248688,1063.389204916382,Window filled (reached pre-ex price 877)
2014-03-31,6479,SELL,783.3367420654297,3900,3053913.294055176,1100.0,Window filled (reached pre-ex price 763)
2014-05-12,3391,BUY,4274.989306640625,200,855547.861328125,550.0,Entry 3 days before record date
2014-05-13,3391,SELL,4263.852414550781,400,1704602.918289111,938.0475312011718,Window filled (reached pre-ex price 4275)
2014-05-27,1377,BUY,1229.527697753906,800,984172.1582031249,550.0,Entry 3 days before record date
2014-05-28,1377,SELL,1223.4816119384766,1600,1956493.9152830567,1076.6638185058594,Window filled (reached pre-ex price 1230)
2014-06-25,7751,BUY,2228.214796142578,400,891835.9184570312,550.0,Entry 3 days before record date
2014-06-25,7267,BUY,813.259200439453,1200,976461.0405273436,550.0,Entry 3 days before record date
2014-06-25,7272,BUY,402.5500080871582,2400,966670.0194091796,550.0,Entry 3 days before record date
2014-06-25,4519,BUY,836.2654440307616,1200,1004070.4680299743,551.9351930603027,Entry 3 days before record date
2014-06-25,4151,BUY,1165.8501763916015,800,933230.1411132812,550.0,Entry 3 days before record date
2014-06-25,7532,BUY,661.1524136352539,1500,992278.6204528809,550.0,Entry 3 days before record date
2014-06-25,2502,BUY,892.2315655517577,1100,982004.7221069335,550.0,Entry 3 days before record date
2014-06-25,2503,BUY,1110.1321765136718,900,999668.9588623046,550.0,Entry 3 days before record date
2014-06-25,2587,BUY,3310.9013452148433,300,993820.403564453,550.0,Entry 3 days before record date
2014-06-25,4452,BUY,3345.7649816894527,300,1004281.5457288146,552.0512219787597,Entry 3 days before record date
2014-06-26,7751,BUY,2213.6102783203123,400,885994.1113281249,550.0,Add position on ex-dividend drop (0.4%)
2014-06-26,7267,SELL,809.7508465576171,2400,1942333.160620825,1068.8711174560547,Window filled (reached pre-ex price 813)
2014-06-26,7272,BUY,400.9941130371094,2400,962935.8712890625,550.0,Add position on ex-dividend drop (0.1%)
2014-06-26,4519,SELL,835.4659851074218,2400,2004018.3642578125,1100.0,Window filled (reached pre-ex price 836)
2014-06-26,7532,SELL,661.1031665039062,3000,1982218.679286987,1090.8202247314453,Window filled (reached pre-ex price 661)
2014-06-26,2502,SELL,903.6573724365235,2200,1986952.7939397034,1093.4254206481935,Window filled (reached pre-ex price 892)
2014-06-26,2503,BUY,1106.0619565429688,900,996005.760888672,550.0,Add position on ex-dividend drop (0.1%)
2014-06-26,2587,SELL,3310.896994628906,600,1985445.6007691163,1092.5960082275392,Window filled (reached pre-ex price 3311)
2014-06-26,4452,BUY,3315.2317309570312,300,995119.5192871094,550.0,Add position on ex-dividend drop (0.6%)
2014-06-30,7272,SELL,409.9779309692383,7200,2950741.1029785154,1100.0,Window filled (reached pre-ex price 401)
2014-06-30,2503,SELL,1102.4000344238282,2700,2975380.092944336,1100.0,Window filled (reached pre-ex price 1105)
2014-07-01,4151,SELL,1163.1570610351562,1600,1860027.719442539,1023.5782137109376,Window filled (reached pre-ex price 1160)
2014-07-02,4452,SELL,3351.9296787109374,900,3015636.710839844,1100.0,Window filled (reached pre-ex price 3329)
2014-07-14,7751,SELL,2217.976056640625,1200,2660471.2679687496,1100.0,Window filled (reached pre-ex price 2217)
2014-07-28,1928,BUY,956.3665017700195,1000,956916.5017700194,550.0,Entry 3 days before record date
2014-07-29,1928,BUY,946.6940522460937,1000,947244.0522460938,550.0,Add position on ex-dividend drop (0.7%)
2014-08-25,1928,SELL,911.3370034179687,3000,2732911.0102539062,1100.0,Max holding period reached (20 days)
2014-08-26,3382,BUY,1174.044140625,800,939785.3125,550.0,Entry 3 days before record date
2014-08-26,8267,BUY,1023.3227865600585,900,921540.5079040526,550.0,Entry 3 days before record date
2014-08-26,9983,BUY,10032.56560546875,100,1003808.3516551758,551.7911083007813,Entry 3 days before record date
2014-08-26,3141,BUY,740.5018377685547,1300,963202.3890991211,550.0,Entry 3 days before record date
2014-08-26,8905,BUY,1857.203195800781,500,929151.5979003905,550.0,Entry 3 days before record date
2014-08-27,3382,BUY,1155.0332387695312,800,924576.5910156249,550.0,Add position on ex-dividend drop (1.3%)
2014-08-27,8267,BUY,997.0503010253906,900,897895.2709228515,550.0,Add position on ex-dividend drop (2.3%)
2014-08-27,9983,SELL,9997.747368164062,200,1998449.7214223144,1099.752210498047,Window filled (reached pre-ex price 10033)
2014-08-27,3141,BUY,728.3947998046875,1300,947463.2397460938,550.0,Add position on ex-dividend drop (1.3%)
2014-08-27,8905,BUY,1848.4858571777345,500,924792.9285888672,550.0,Add position on ex-dividend drop (0.2%)
2014-09-02,8905,SELL,1855.3298776855468,1500,2781894.8165283203,1100.0,Window filled (reached pre-ex price 1848)
2014-09-25,3382,SELL,1156.2995876464843,2400,2774019.0103515624,1100.0,Max holding period reached (20 days)
2014-09-25,8267,SELL,972.5628171386719,2700,2624819.6062744143,1100.0,Max holding period reached (20 days)
2014-09-25,3141,SELL,725.4870361328125,3900,2828299.4409179688,1100.0,Max holding period reached (20 days)
2014-09-25,6971,BUY,1030.1535845947265,900,927688.2261352538,550.0,Entry 3 days before record date
2014-09-25,6954,BUY,3122.4621276855464,300,937288.638305664,550.0,Entry 3 days before record date
2014-09-25,6857,BUY,304.925274810791,3200,976310.8793945311,550.0,Entry 3 days before record date
2014-09-25,6841,BUY,1242.1839257812499,800,994297.1406249999,550.0,Entry 3 days before record date
2014-09-25,6724,BUY,1853.1411163330076,500,927120.5581665038,550.0,Entry 3 days before record date
2014-09-25,6503,BUY,1133.7212145996093,800,907526.9716796875,550.0,Entry 3 days before record date
2014-09-25,6479,BUY,1275.1910357666013,700,893183.725036621,550.0,Entry 3 days before record date
2014-09-25,6902,BUY,984.7460971069335,1000,985296.0971069335,550.0,Entry 3 days before record date
2014-09-25,6981,BUY,1118.631983642578,800,895455.5869140624,550.0,Entry 3 days before record date
2014-09-25,7203,BUY,959.8553558349608,1000,960405.3558349608,550.0,Entry 3 days before record date
2014-09-26,6954,SELL,3243.0360998535157,600,1944751.4579991577,1070.2019129516602,Window filled (reached pre-ex price 3122)
2014-09-26,6857,BUY,297.5512816772461,3200,952714.1013671875,550.0,Add position on ex-dividend drop (2.1%)
2014-09-26,6841,BUY,1235.9274924316405,800,989291.9939453125,550.0,Add position on ex-dividend drop (0.2%)
2014-09-26,6724,BUY,1838.6498181152344,500,919874.9090576172,550.0,Add position on ex-dividend drop (0.5%)
2014-09-26,6503,SELL,1128.6465246582031,1600,1804841.2305114258,993.2089416992188,Window filled (reached pre-ex price 1134)
2014-09-26,6479,SELL,1269.3359051513671,1400,1776092.8785649475,977.3886469665528,Window filled (reached pre-ex price 1275)
2014-09-26,6902,BUY,968.0105870361328,1000,968560.5870361328,550.0,Add position on ex-dividend drop (1.4%)
2014-09-26,6981,SELL,1133.89189453125,1600,1813229.2063828125,997.8248671875001,Window filled (reached pre-ex price 1119)
2014-09-26,7203,BUY,953.738630859375,1000,954288.630859375,550.0,Add position on ex-dividend drop (0.3%)
2014-09-29,6971,SELL,1028.1232265625,1800,1849603.965818203,1017.841994296875,Window filled (reached pre-ex price 1025)
2014-09-29,6857,SELL,304.30371661376955,9600,2920215.6794921877,1100.0,Window filled (reached pre-ex price 303)
2014-09-29,6841,SELL,1244.530365234375,2400,2985772.8765625,1100.0,Window filled (reached pre-ex price 1236)
2014-09-29,6724,SELL,1877.7168986816407,1500,2815475.348022461,1100.0,Window filled (reached pre-ex price 1844)
2014-09-29,7203,SELL,955.0836243896484,3000,2864150.8731689453,1100.0,Window filled (reached pre-ex price 955)
2014-10-16,6902,SELL,873.6859549560547,3000,2619957.864868164,1100.0,Stop loss triggered (-10.6%)
2014-11-11,3391,BUY,5516.923945312499,100,552242.3945312499,550.0,Entry 3 days before record date
2014-11-12,3391,SELL,5541.15888671875,200,1107622.2498662109,609.5274775390625,Window filled (reached pre-ex price 5517)
2014-11-25,1377,BUY,1613.4757287597654,600,968635.4372558593,550.0,Entry 3 days before record date
2014-11-26,1377,BUY,1575.5376079101563,600,945872.5647460938,550.0,Add position on ex-dividend drop (2.1%)
2014-12-05,1377,SELL,1664.6509645996093,1800,2995271.7362792967,1100.0,Window filled (reached pre-ex price 1605)
2014-12-25,7751,BUY,2676.250715332031,300,803425.2145996094,550.0,Entry 3 days before record date
2014-12-25,7267,BUY,852.4347555541991,1100,938228.231109619,550.0,Entry 3 days before record date
2014-12-25,7272,BUY,582.921775817871,1700,991517.0188903806,550.0,Entry 3 days before record date
2014-12-25,4704,BUY,2564.197141113281,300,769809.1423339843,550.0,Entry 3 days before record date
2014-12-25,4755,BUY,1676.5808221435545,500,838840.4110717772,550.0,Entry 3 days before record date
2014-12-25,4519,BUY,891.1984716796874,1100,980868.3188476561,550.0,Entry 3 days before record date
2014-12-25,4151,BUY,977.9180593872069,1000,978468.0593872069,550.0,Entry 3 days before record date
2014-12-25,4578,BUY,2974.3230175781246,300,892846.9052734374,550.0,Entry 3 days before record date
2014-12-25,7532,BUY,966.8794372558592,1000,967429.4372558593,550.0,Entry 3 days before record date
2014-12-25,3197,BUY,1056.7016802978515,900,951581.5122680663,550.0,Entry 3 days before record date
2014-12-26,7751,BUY,2658.783270996094,300,798184.9812988281,550.0,Add position on ex-dividend drop (0.4%)
2014-12-26,7267,BUY,845.4527893066406,1100,930548.0682373047,550.0,Add position on ex-dividend drop (0.5%)
2014-12-26,7272,SELL,587.6664093017578,3400,1996966.8554405821,1098.9361853942871,Window filled (reached pre-ex price 583)
2014-12-26,4704,BUY,2513.861682128906,300,754708.5046386719,550.0,Add position on ex-dividend drop (1.7%)
2014-12-26,4755,SELL,1669.9934490966796,1000,1669074.9526996764,918.4963970031738,Window filled (reached pre-ex price 1677)
2014-12-26,4519,SELL,889.9169714355469,2200,1956740.537622766,1076.7995354370119,Window filled (reached pre-ex price 891)
2014-12-26,4151,BUY,974.5752648925782,1000,975125.2648925781,550.0,Add position on ex-dividend drop (0.0%)
2014-12-26,7532,SELL,965.430633239746,2000,1929799.2927829286,1061.9736965637208,Window filled (reached pre-ex price 967)
2014-12-29,4578,SELL,2961.28236328125,600,1775792.1947888671,977.2231798828126,Window filled (reached pre-ex price 2960)
2014-12-29,3197,SELL,1074.4381259765626,1800,1932924.933013096,1063.693744716797,Window filled (reached pre-ex price 1051)
2015-01-06,4704,SELL,2276.860736816406,900,2048074.6631347656,1100.0,Stop loss triggered (-10.5%)
2015-01-13,4151,SELL,974.9052298583985,3000,2923615.6895751953,1100.0,Window filled (reached pre-ex price 973)
2015-01-20,7267,SELL,848.1257885742187,3300,2797715.102294922,1100.0,Window filled (reached pre-ex price 848)
2015-01-27,1928,BUY,1054.1576513671873,900,949291.8862304686,550.0,Entry 3 days before record date
2015-01-28,7751,SELL,2658.621563964844,900,2391659.4075683597,1100.0,Window filled (reached pre-ex price 2663)
2015-01-28,1928,BUY,1049.9713615722656,900,945524.225415039,550.0,Add position on ex-dividend drop (0.1%)
2015-01-29,1928,SELL,1046.421410522461,2700,2824237.8084106445,1100.0,Window filled (reached pre-ex price 1049)
2015-02-24,3382,BUY,1250.7081463623047,800,1001116.8286742432,550.3115843994141,Entry 3 days before record date
2015-02-24,8267,BUY,1145.470832519531,800,916926.6660156249,550.0,Entry 3 days before record date
2015-02-24,3141,BUY,1043.6793731689452,900,939861.4358520507,550.0,Entry 3 days before record date
2015-02-24,8905,BUY,1843.6758123779296,500,922387.9061889647,550.0,Entry 3 days before record date
2015-02-25,8267,BUY,1127.5844077148438,800,902617.5261718751,550.0,Add position on ex-dividend drop (1.3%)
2015-02-25,3141,BUY,1026.7077641601563,900,924586.9877441407,550.0,Add position on ex-dividend drop (1.3%)
2015-02-25,8905,BUY,1829.4040686035157,500,915252.0343017578,550.0,Add position on ex-dividend drop (0.5%)
2015-02-26,3382,SELL,1251.4508044433594,1600,2001221.287109375,1100.0,Window filled (reached pre-ex price 1244)
2015-02-26,8905,SELL,1826.1224554443359,1500,2738083.683166504,1100.0,Window filled (reached pre-ex price 1835)
2015-03-13,7177,BUY,647.5511843261719,1500,971876.7764892578,550.0,Entry 3 days before record date
2015-03-20,7177,SELL,702.3058303222656,3000,2105817.490966797,1100.0,Window filled (reached pre-ex price 646)
2015-03-23,8267,SELL,1170.2421057128906,2400,2807481.0537109375,1100.0,Window filled (reached pre-ex price 1140)
2015-03-24,3141,SELL,942.2937646484374,2700,2543093.1645507812,1100.0,Max holding period reached (20 days)
2015-03-26,6971,BUY,1333.8202478027342,700,934224.173461914,550.0,Entry 3 days before record date
2015-03-26,6954,BUY,4280.413754882812,200,856632.7509765624,550.0,Entry 3 days before record date
2015-03-26,6857,BUY,346.6337562561035,2800,971124.5175170897,550.0,Entry 3 days before record date
2015-03-26,6841,BUY,1109.275252075195,900,998897.7268676755,550.0,Entry 3 days before record date
2015-03-26,6724,BUY,1669.8045556640623,600,1002433.7689018066,551.0355033691405,Entry 3 days before record date
2015-03-26,6503,BUY,1137.2471795654296,800,910347.7436523438,550.0,Entry 3 days before record date
2015-03-26,6479,BUY,1682.423611450195,500,841761.8057250975,550.0,Entry 3 days before record date
2015-03-26,6902,BUY,1076.2254492187499,900,969152.9042968749,550.0,Entry 3 days before record date
2015-03-26,6981,BUY,1550.6421276855467,600,930935.276611328,550.0,Entry 3 days before record date
2015-03-26,7203,BUY,1275.6070458984373,700,893474.9321289061,550.0,Entry 3 days before record date
2015-03-27,6971,BUY,1314.0023979492187,700,920351.678564453,550.0,Add position on ex-dividend drop (1.2%)
2015-03-27,6954,SELL,4259.2864916992185,400,1702777.5536515138,937.0430281738281,Window filled (reached pre-ex price 4280)
2015-03-27,6857,BUY,329.9884936523438,2900,957516.631591797,550.0,Add position on ex-dividend drop (4.5%)
2015-03-27,6841,SELL,1105.8642797851562,1800,1989460.897976294,1094.8056369873048,Window filled (reached pre-ex price 1109)
2015-03-27,6724,BUY,1655.7027451171875,600,993971.6470703125,550.0,Add position on ex-dividend drop (0.5%)
2015-03-27,6503,BUY,1131.083701904297,800,905416.9615234375,550.0,Add position on ex-dividend drop (0.2%)
2015-03-27,6479,BUY,1660.1444721679688,500,830622.2360839844,550.0,Add position on ex-dividend drop (1.0%)
2015-03-27,6902,BUY,1055.3776604003906,900,950389.8943603515,550.0,Add position on ex-dividend drop (1.6%)
2015-03-27,6981,BUY,1545.091705810547,600,927605.0234863282,550.0,Add position on ex-dividend drop (0.1%)
2015-03-30,6971,SELL,1326.9255473632813,2100,2785443.649462891,1100.0,Window filled (reached pre-ex price 1327)
2015-03-30,6503,SELL,1130.5075251464843,2400,2712118.060351562,1100.0,Window filled (reached pre-ex price 1132)
2015-04-03,6981,SELL,1560.960689453125,1800,2808629.241015625,1100.0,Window filled (reached pre-ex price 1543)
2015-04-10,6902,SELL,1074.5196276855468,2700,2900102.994750976,1100.0,Window filled (reached pre-ex price 1071)
2015-04-23,6857,SELL,333.4219686279297,8500,2832986.7333374023,1100.0,Max holding period reached (20 days)
2015-04-23,6724,SELL,1559.736701904297,1800,2806426.0634277347,1100.0,Max holding period reached (20 days)
2015-04-23,6479,SELL,1595.9363742675782,1500,2392804.561401367,1100.0,Max holding period reached (20 days)
2015-04-23,7203,SELL,1266.4235029296874,1400,1772017.7580043066,975.1460972558594,Max holding period reached (20 days)
2015-05-12,3391,BUY,7300.237067871093,100,730573.7067871093,550.0,Entry 3 days before record date
2015-05-13,3391,SELL,7363.628190917969,200,1471915.6390825927,809.9991010009766,Window filled (reached pre-ex price 7300)
2015-05-26,1377,BUY,1947.484264526367,500,974292.1322631835,550.0,Entry 3 days before record date
2015-05-27,1377,BUY,1929.9633061523436,500,965531.6530761719,550.0,Add position on ex-dividend drop (0.6%)
2015-05-29,1377,SELL,1963.5202897949218,1500,2944180.434692383,1100.0,Window filled (reached pre-ex price 1938)
2015-06-25,7751,BUY,2858.923450927734,300,858227.0352783202,550.0,Entry 3 days before record date
2015-06-25,7267,BUY,956.3657043457031,1000,956915.7043457031,550.0,Entry 3 days before record date
2015-06-25,7272,BUY,670.641272277832,1400,939447.7811889647,550.0,Entry 3 days before record date
2015-06-25,4519,BUY,1267.246481323242,700,887622.5369262694,550.0,Entry 3 days before record date
2015-06-25,4151,BUY,1431.3900201416013,700,1002524.0992568755,551.0851577545166,Entry 3 days before record date
2015-06-25,4578,BUY,3270.900823974609,300,981820.2471923827,550.0,Entry 3 days before record date
2015-06-25,7532,BUY,1238.0771905517577,800,991011.7524414061,550.0,Entry 3 days before record date
2015-06-25,3197,BUY,1434.6572515869138,700,1004812.4191527007,552.3430418609619,Entry 3 days before record date
2015-06-25,2502,BUY,1186.6889593505857,800,949901.1674804685,550.0,Entry 3 days before record date
2015-06-25,2503,BUY,1342.951246948242,700,940615.8728637694,550.0,Entry 3 days before record date
2015-06-26,7751,BUY,2812.1311025390623,300,844189.3307617187,550.0,Add position on ex-dividend drop (1.3%)
2015-06-26,7267,BUY,953.3926032714844,1000,953942.6032714844,550.0,Add position on ex-dividend drop (0.0%)
2015-06-26,7272,BUY,663.1076257324219,1400,928900.6760253906,550.0,Add position on ex-dividend drop (0.8%)
2015-06-26,4151,BUY,1424.9825822753905,700,998037.8075927733,550.0,Add position on ex-dividend drop (0.1%)
2015-06-26,4578,BUY,3250.868642578125,300,975810.5927734376,550.0,Add position on ex-dividend drop (0.3%)
2015-06-26,3197,SELL,1429.0430004882812,1400,1999560.2006835938,1100.0,Window filled (reached pre-ex price 1435)
2015-06-26,2502,BUY,1165.6618754882813,800,933079.5003906251,550.0,Add position on ex-dividend drop (1.5%)
2015-06-26,2503,BUY,1331.9749167480468,700,932932.4417236327,550.0,Add position on ex-dividend drop (0.5%)
2015-07-01,7532,SELL,1244.7193176269532,1600,1990455.5552036134,1095.3529995117187,Window filled (reached pre-ex price 1232)
2015-07-02,7267,SELL,949.7044506835938,3000,2848013.3520507812,1100.0,Window filled (reached pre-ex price 952)
2015-07-02,4519,SELL,1279.3247727050782,1400,1790069.6017121265,985.0800749829102,Window filled (reached pre-ex price 1261)
2015-07-07,4578,SELL,3349.9797290039064,900,3013881.7561035156,1100.0,Window filled (reached pre-ex price 3255)
2015-07-13,4151,SELL,1452.459376953125,2100,3049064.6916015623,1100.0,Window filled (reached pre-ex price 1424)
2015-07-13,2503,SELL,1335.5252568359374,2100,2803503.0393554685,1100.0,Window filled (reached pre-ex price 1336)
2015-07-23,2502,SELL,1179.43912890625,2400,2829553.9093750003,1100.0,Window filled (reached pre-ex price 1181)
2015-07-24,7751,SELL,2704.440630859375,900,2432896.567773437,1100.0,Max holding period reached (20 days)
2015-07-24,7272,SELL,643.451789428711,4200,2701397.5156005863,1100.0,Max holding period reached (20 days)
2015-07-28,1928,BUY,1296.0609796142576,700,907792.6857299804,550.0,Entry 3 days before record date
2015-07-29,1928,SELL,1300.2739434814453,1400,1819382.3099375428,1001.2109364807129,Window filled (reached pre-ex price 1296)
2015-08-26,3382,BUY,1427.4778564453125,700,999784.4995117188,550.0,Entry 3 days before record date
2015-08-26,8267,BUY,1561.006926269531,600,937154.1557617186,550.0,Entry 3 days before record date
2015-08-26,3141,BUY,1148.2522485351562,800,919151.798828125,550.0,Entry 3 days before record date
2015-08-26,8905,BUY,1561.448331298828,600,937418.9987792968,550.0,Entry 3 days before record date
2015-08-27,3382,SELL,1449.398475341797,1400,2028057.8654785156,1100.0,Window filled (reached pre-ex price 1427)
2015-08-27,8267,SELL,1583.6502349853515,1200,1899335.0728273315,1045.2091550903322,Window filled (reached pre-ex price 1561)
2015-08-27,3141,SELL,1209.293873901367,1600,1933806.0196331542,1064.178609033203,Window filled (reached pre-ex price 1148)
2015-08-27,8905,SELL,1605.6144470214845,1200,1925677.630890747,1059.7055350341798,Window filled (reached pre-ex price 1561)
2015-09-25,6971,BUY,1130.3825954589843,800,904856.0763671874,550.0,Entry 3 days before record date
2015-09-25,6954,BUY,3175.9801508789064,300,953344.0452636719,550.0,Entry 3 days before record date
2015-09-25,6857,BUY,196.86567800903322,5000,984878.3900451661,550.0,Entry 3 days before record date
2015-09-25,6841,BUY,1094.8700617675781,900,985933.0555908203,550.0,Entry 3 days before record date
2015-09-25,6724,BUY,1321.6444826660156,700,925701.1378662109,550.0,Entry 3 days before record date
2015-09-25,6503,BUY,894.5846092529297,1100,984593.0701782226,550.0,Entry 3 days before record date
2015-09-25,6479,BUY,1157.0964389648439,800,926227.1511718751,550.0,Entry 3 days before record date
2015-09-25,6902,BUY,1035.417164794922,900,932425.4483154297,550.0,Entry 3 days before record date
2015-09-25,6981,BUY,1473.1840173339845,600,884460.4104003906,550.0,Entry 3 days before record date
2015-09-25,7203,BUY,1079.0797551269532,900,971721.7796142579,550.0,Entry 3 days before record date
2015-09-28,6971,BUY,1107.5285068359376,800,886572.8054687501,550.0,Add position on ex-dividend drop (2.0%)
2015-09-28,6954,BUY,3104.7994995117188,300,931989.8498535156,550.0,Add position on ex-dividend drop (2.2%)
2015-09-28,6857,BUY,192.70039691162108,5100,983322.0242492675,550.0,Add position on ex-dividend drop (2.1%)
2015-09-28,6841,BUY,1084.5900212402344,900,976681.019116211,550.0,Add position on ex-dividend drop (0.9%)
2015-09-28,6724,BUY,1308.2948386230469,700,916356.3870361329,550.0,Add position on ex-dividend drop (1.0%)
2015-09-28,6503,BUY,890.5981365966796,1100,980207.9502563477,550.0,Add position on ex-dividend drop (0.4%)
2015-09-28,6479,BUY,1121.4533957519532,800,897712.7166015626,550.0,Add position on ex-dividend drop (3.1%)
2015-09-28,6902,BUY,1014.2503428955079,900,913375.3086059571,550.0,Add position on ex-dividend drop (2.0%)
2015-09-28,6981,BUY,1457.8770974121094,600,875276.2584472656,550.0,Add position on ex-dividend drop (1.0%)
2015-09-28,7203,BUY,1072.0837353515626,900,965425.3618164064,550.0,Add position on ex-dividend drop (0.6%)
