date,cash,positions_value,total_value,daily_return,total_return,position_count
2013-06-05,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-06,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-07,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-10,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-11,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-12,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-13,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-14,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-17,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-18,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-19,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-20,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-21,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-24,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-25,267398299.91781807,19306349.932861328,286704649.8506794,0.03464174501103849,1.867046498506794,10
2013-06-26,258897016.19839668,27363991.528320312,286261007.726717,-0.0015473837769755692,1.8626100772671699,10
2013-06-27,275309792.0320887,11529900.0,286839692.0320887,0.002021526822556814,1.868396920320887,4
2013-06-28,281362358.2320887,5818500.0,287180858.2320887,0.0011893967588063855,1.8718085823208868,2
2013-07-01,281362358.2320887,5836500.0,287198858.2320887,6.267827218990022e-05,1.8719885823208868,2
2013-07-02,287382589.2320887,0.0,287382589.2320887,0.0006397344374242772,1.8738258923208868,0
2013-07-03,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-04,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-05,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-08,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-09,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
2013-07-10,287382589.2320887,0.0,287382589.2320887,0.0,1.8738258923208868,0
